id,name,value,lng,lat
16855,大兴4G王各庄小学1H,18.30537869,116.446081,39.672901
16857,大兴京九朱家务村MIMO试验站HL,12.10472821,116.339361,39.494731
16858,大兴大臧村MIMO试验站HLG,438.7485644,116.299166,39.659166
16859,大兴礼贤中学MIMO试验站HL,48.07692903,116.455911,39.558371
16860,大兴长子营呀路古植物园HLG,69.44314005,116.585327,39.659671
16861,大兴狼垡一村长院街253号HL,261.112244,116.278091,39.776841
16862,大兴狼垡一村中路东五排6号HL,282.5240948,116.280901,39.778591
16863,大兴狼垡二村四条26号HL,368.8607013,116.276889,39.780323
16866,丰台海户西里31号院2号楼铁通ZL,165.1102962,116.382405,39.850018
16867,丰台长安新城2号楼航数ZL,532.0565327,116.254753,39.887227
16868,西城月坛北街15号楼铁通ZL,279.0248396,116.336793,39.917263
16869,丰台中国戏曲学院西南FDZLG,62.20507502,116.325381,39.861021
16871,丰台北京市政路桥公司ZL,202.2350597,116.367663,39.830571
16874,西城中央音乐学院西北FDZL,244.9150885,116.3512,39.90183
16875,西城北京矿冶研究总院FDZL,20.4682248,116.33254,39.93508
16876,西城中国电力出版社FDZL,151.7368348,116.32888,39.93432
16877,丰台南苑机场办公FDZL,46.53422376,116.4027,39.79077
16878,宣武牛街清真超市FDZL,178.5661384,116.35698,39.88616
16879,西城荣泽府西北FDZL,57.13905694,116.33823,39.90163
16882,西城第二医院FDZL,83.81897603,116.3793,39.90264
16885,丰台电务段FDZL,265.2576272,116.28205,39.84515
16889,西城阜成门桥路T40337小灯杆ZLG,479.8296708,116.350923,39.922613
16891,丰台城南嘉园益明园铁通水泥杆ZL,94.61615309,116.359134,39.835531
16895,西城兴华胡同22号铁通ZL,157.5569857,116.376914,39.933286
16898,城二4G丰台卢沟桥城北路8号1ZTD,46.09795218,116.214705,39.855667
16899,丰台园博园2号门北小灯杆F频ZLG,12.22797673,116.187611,39.867616
16900,丰台北京市人民检察院第四分院JXDLM2,174.1685754,116.263357,39.885084
16901,平谷由山由谷3HLM,21.08211802,117.175762,40.117874
16902,平谷由山由谷4HLM,20.51812007,117.179082,40.113078
16903,平谷由山由谷5HLM,28.92716078,117.179082,40.113078
16904,平谷铁塔大坎南HL,55.1648636,117.155122,40.160352
16907,平谷滨河小区楼面1HLM,40.05036742,117.107769,40.131134
16908,平谷滨河小区楼面2HLM,43.53469964,117.107769,40.131134
16909,平谷滨河小区楼面3HLM,54.3945733,117.107769,40.131134
16910,平谷园丁小区北区1HLM,121.9886914,117.100777,40.153073
16911,平谷园丁小区北区2HLM,80.68762797,117.100777,40.153073
16913,丰台北大街南里小区PADZLM,147.1517538,116.28201,39.857098
16914,丰台双创产业园ZLM,25.59830634,116.273545,39.819541
16915,丰台新村二里PADZLM,87.2759201,116.299668,39.840399
16917,西城新街口西里一区PADZLM,153.2960167,116.364049,39.943365
16918,西城喆啡酒店JXDLM1,10.29676228,116.386406,39.888793
16919,丰台王佐西山湖二期ZLM,16.887142,116.086451,39.810534
16920,西城国二招宾馆北楼ZLM,65.04421877,116.350571,39.937458
16922,丰台京荟广场文化产业园ZLM,108.9903781,116.244765,39.880363
16923,西城中邮苑宾馆ZLM,284.3053368,116.357001,39.879401
16924,城二4G丰台中华保险大厦1ZMTE,131.9190283,116.33619,39.869974
16925,丰台金茂广场ZLM,94.17598218,116.298142,39.823353
16927,丰台中关村看丹健康科技产业园ZLM,254.6788793,116.267778,39.833068
16928,丰台首经贸大学西校区1ZLM,221.9818885,116.309997,39.842572
16929,丰台首经贸大学西校区2ZLM,238.5077775,116.309997,39.842572
16930,丰台首经贸大学西校区宿舍楼Qcell1ZLM,219.9172258,116.309997,39.842572
16931,丰台首经贸大学西校区宿舍楼Qcell2ZLM,205.9582725,116.309997,39.842572
16932,丰台首经贸大学西校区宿舍楼Qcell3ZLM,232.8611689,116.309997,39.842572
16933,丰台首经贸大学西校区宿舍楼Qcell4ZLM,231.4249412,116.309997,39.842572
16935,大兴二外中瑞酒店管理学院Lampsite1HLM,1.79705682,116.302447,39.617117
16936,大兴二外中瑞酒店管理学院Lampsite2HLM,2.588751595,116.302447,39.617117
16937,大兴二外中瑞酒店管理学院Lampsite3HLM,2.896617378,116.302447,39.617117
16938,大兴二外中瑞酒店管理学院Lampsite4HLM,5.223345483,116.302447,39.617117
16939,大兴天宫院凯德mallLampsite1HLM,10.27315962,116.313677,39.671169
16940,大兴天宫院凯德mallLampsite2HLM,17.84392111,116.313677,39.671169
16941,大兴天宫院凯德mallLampsite3HLM,122.0563966,116.313677,39.671169
16942,大兴天宫院凯德mallLampsite4HLM,110.1328482,116.313677,39.671169
16943,大兴天宫院凯德mallLampsite5HLM,63.1629658,116.313677,39.671169
16944,大兴天宫院凯德mallLampsite6HLM,32.88303857,116.313677,39.671169
16945,大兴天宫院凯德mallLampsite7HLM,23.43859856,116.313677,39.671169
16946,大兴天宫院凯德mallLampsite8HLM,30.6676191,116.312587,39.670439
16947,大兴天宫院凯德mallLampsite9HLM,45.33779891,116.312587,39.670439
16948,大兴天宫院凯德mallLampsite10HLM,18.94476748,116.312587,39.670439
16949,大兴天宫院凯德mallLampsite11HLM,29.15133694,116.312587,39.670439
16956,大兴协和药厂二期HLM,4.562631163,116.289241,39.680694
16957,大兴中国公安大学Lampsite1HLM,214.5767563,116.365855,39.763489
16958,大兴中国公安大学Lampsite2HLM,227.7298559,116.365855,39.763489
16959,大兴中国公安大学Lampsite3HLM,296.5999876,116.365855,39.763489
16960,大兴中国公安大学Lampsite4HLM,224.1623334,116.365855,39.763489
16961,大兴中国公安大学Lampsite5HLM,197.2977463,116.365855,39.763489
16962,大兴中国公安大学Lampsite6HLM,291.8601726,116.365855,39.763489
16963,大兴中国公安大学Lampsite7HLM,281.9798162,116.365855,39.763489
16964,大兴中国公安大学Lampsite8HLM,294.1037885,116.365855,39.763489
16965,大兴中国公安大学Lampsite9HLM,241.3338348,116.365855,39.763489
16966,大兴中国公安大学Lampsite10HLM,234.1996855,116.365855,39.763489
16967,大兴中国公安大学Lampsite11HLM,231.5061706,116.365855,39.763489
16968,大兴中国公安大学Lampsite12HLM,157.2164383,116.365855,39.763489
16969,大兴中国公安大学Lampsite13HLM,280.2812347,116.365855,39.763489
16970,大兴中国公安大学Lampsite14HLM,161.8298429,116.365855,39.763489
16971,大兴中国公安大学Lampsite15HLM,171.3086582,116.365855,39.763489
16972,大兴中国公安大学Lampsite16HLM,234.0908151,116.365855,39.763489
16973,大兴中国公安大学Lampsite17HLM,188.7473174,116.365855,39.763489
16974,大兴中国公安大学Lampsite18HLM,216.5597516,116.365855,39.763489
16975,大兴中国公安大学Lampsite19HLM,287.1488113,116.365855,39.763489
16978,大兴交通运输职业学院Lampsite1HLM,279.1937815,116.336263,39.743539
16979,大兴交通运输职业学院Lampsite3HLM,262.1446536,116.336263,39.743539
16980,大兴交通运输职业学院Lampsite4HLM,293.0486068,116.336263,39.743539
16981,大兴交通运输职业学院Lampsite2HLM,298.5727686,116.336263,39.743539
16982,大兴四五六街回迁房1014地块1HLM,23.7199718,116.344126,39.734057
16983,大兴四五六街回迁房1014地块2HLM,22.63124563,116.344126,39.734057
16985,昌平华彬高尔夫俱乐部西GZL,152.4186174,116.111757,40.206099
16986,昌平水屯村北ZL,1.778650799,116.218961,40.202819
16987,昌平桃洼村东GZL,182.9650978,116.089966,40.233245
16988,昌平白庙村五CZL,90.53631276,116.381804,40.103418
16989,昌平白各庄新村四期ZL,534.7801773,116.344319,40.113964
16990,昌平温泉花园A区CZL,58.43452372,116.406206,40.125929
16992,昌平龙腾四区灯杆PZL,160.8445952,116.337167,40.072771
16993,昌平大辛峰村东GZL,307.3425319,116.348249,40.202553
16994,昌平北沟南GZL,23.55768543,116.135488,40.336968
16995,昌平南官庄村ZL,364.9120156,116.460558,40.179709
16996,昌平丰善桥CZL,32.08825281,116.269638,40.174996
16997,昌平龙腾苑三区灯杆PZL,89.75019149,116.324551,40.075488
16999,昌平龙锦苑四区灯杆PZL,37.47571649,116.340383,40.084681
17000,昌平龙跃苑东五区灯杆PZL,113.6577798,116.351361,40.070811
17001,昌平西峰山村东北GZL,45.30245036,116.039382,40.161295
17002,昌平天通苑东一区中灯杆PZL,132.642096,116.423662,40.062875
17003,昌平东官庄村南ZL,314.378257,116.475193,40.188273
17004,海淀奥北科技园ZL,97.17905884,116.370917,40.030664
17005,昌平东官村ZL,104.8216368,116.465911,40.194697
17006,昌平天通东一区52号楼ZL,251.1693956,116.432588,40.062816
17007,昌平天通苑北三区30号楼灯杆PZL,58.33531339,116.428871,40.074912
17008,昌平天通苑北三区54号楼灯杆PZL,35.81532168,116.427595,40.076527
17009,昌平天通苑北二区30号楼灯杆PZL,97.33215449,116.419071,40.075012
17010,昌平北庄村东ZL,3.610568037,116.352146,40.363795
17011,昌平天通苑西一区41号楼北灯杆PZL,53.98138876,116.404914,40.065057
17012,昌平三中GZL,185.1333225,116.215239,40.227127
17013,昌平凤山温泉度假村ZL,33.15102513,116.276722,40.248675
17014,昌平石油大学综合楼ZL,63.46974339,116.243796,40.216054
17017,昌平辛庄村西ZL,97.51259101,116.425071,40.222352
17018,昌平奥北之家家具广场ZL,45.93291058,116.392718,40.111406
17019,昌平瑞明路小区飞箱ZL,90.92171091,116.213683,40.212133
17020,昌平区天通苑老二区17号楼东角ZL,141.2811924,116.417232,40.062181
17021,昌平区天通苑老四区18老楼东角ZL,52.59901561,116.417134,40.062292
17022,昌平区天通苑老一区4号楼东角ZL,104.6772218,116.412663,40.061322
17023,昌平龙潭村北GZL,10.90237786,116.069589,40.268121
17024,昌平楼自庄村49号院ZL,160.4420475,116.207754,40.162722
17025,昌平楼自庄村西北ZL,83.9757574,116.211905,40.167081
17026,昌平区天通苑北二区33号楼西边矮裙楼ZL,161.1013059,116.419121,40.073446
17027,昌平静心苑西侧飞箱ZL,103.2675064,116.21868,40.223451
17028,昌平永安公园GZL,144.4814599,116.215971,40.213689
17029,昌平泰康之家西北GZL,65.97158853,116.268619,40.205949
17030,昌平龙乡小区南灯杆ZL,66.84905237,116.332541,40.059597
17031,昌平4G阳坊镇北桥2Z,294.3755478,116.231166,40.205962
17033,昌平东三旗村东北CZL,97.68079638,116.413859,40.089448
17034,昌平半截塔东北CZL,49.54930769,116.390952,40.085576
17035,昌平沙河机场北区东GZL,39.5623091,116.323789,40.144424
17036,昌平沙河机场北区西GZL,72.90702442,116.316791,40.146898
17037,昌平于辛庄中CZL,592.1189079,116.292591,40.143251
17038,昌平于辛庄西北CZL,526.5206227,116.291116,40.145771
17039,昌平龙乡小区中灯杆ZL,112.6865453,116.329876,40.060475
17040,昌平龙乡小区北灯杆ZL,57.36601889,116.329917,40.061198
17041,昌平南庄营西GZL,6.954803839,116.364325,40.211845
17042,昌平崔村东ZL,178.2134628,116.351994,40.218991
17043,昌平白羊城水库Z,0.124966984,115.99958,40.19868
17044,昌平黄土洼Z,0.687173319,115.89042,40.17894
17045,昌平瓦窑Z,4.602687187,116.00643,40.12442
17046,昌平大岭沟景区GZL,0.267966957,116.219295,40.369653
17047,昌平白浮村西CZL,192.2325342,116.238981,40.186033
17048,昌平白浮村中CZL,97.44804805,116.240863,40.187086
17049,昌平白浮村村委会西CZL,56.13757786,116.242323,40.185759
17050,昌平白浮村东CZL,77.08962425,116.247593,40.185653
17051,昌平白浮村研如寓东CZL,181.2251404,116.243427,40.183634
17054,昌平北京风景东南ZL,65.3665648,116.288064,40.211306
17055,海淀梅地亚宾馆,71.03394799,116.31407,39.90943
17057,石景山六合园南FDZL,216.4492969,116.220576,39.895382
17063,海淀香山后五Z,3.077934322,116.16784,39.99887
17064,海淀香山后二Z,13.00011737,116.17283,39.98704
17065,海淀大觉寺桥东北Z,10.19389502,116.11527,40.04948
17066,海淀凤凰岭南门Z,6.842141275,116.08695,40.0993
17067,城三4G海淀远大南街远大园一区附近多径杆2ZFD,81.76853635,116.274803,39.953129
17068,城三4G海淀万柳华府南街2ZFD,0.422163672,116.286779,39.967986
17069,海淀北大燕园校区多径杆1GZL,29.76756915,116.306457,39.991637
17070,海淀北大燕园校区多径杆2GZL,281.830649,116.306523,39.990161
17071,海淀北大燕园校区多径杆3GZL,233.1673931,116.305102,39.989899
17072,海淀花园北路36号院ZL,125.4425793,116.362621,39.980088
17074,海淀同兴发宾馆西侧GZL,45.78159075,116.356059,40.037208
17075,门头沟潭柘寺Z,1.004520092,116.01523,39.87729
17076,海淀颐和园文昌阁Z,285.4885051,116.27425,39.99039
17077,海淀二河开南侧FDZL,41.54937649,116.3041,40.0136
17078,海淀清华大学附属中学,194.8034844,116.31215,40.00993
17079,海淀人大理工楼FDZL,154.1243244,116.30884,39.96951
17080,海淀岭南路东口FDZL,131.3923204,116.30341,39.92733
17081,海淀北理工硕博公寓FDZL,208.3476782,116.30481,39.95731
17082,海淀北京理工大学Z,48.28754403,116.30891,39.95729
17083,海淀圆明园地铁站A口FDZL,162.4687903,116.30356,39.99813
17085,海淀军医图书馆Z,76.57387388,116.26696,39.90181
17086,海淀中央党校中部Z,202.1483512,116.27499,40.00678
17087,海淀中央民族大学Z,173.2419349,116.31684,39.9477
17091,海淀中关村东侧3DZLG,208.4331907,116.33267,39.98564
17092,海淀中关村东路3DZLG,33.3446438,116.332601,39.982651
17093,海淀知春路轻轨北3DZLG,46.86571302,116.33363,39.97731
17094,海淀西二旗中路多径杆GZL,2.032829638,116.311348,40.050043
17096,海淀定慧寺北侧,85.09520737,116.273751,39.927333
17098,海淀正大南路Z,136.2628652,116.257365,39.909496
17099,海淀五棵松村,56.57795696,116.26788,39.91946
17100,海淀朱各庄,296.665446,116.27779,39.9159
17101,海淀国家测绘局,146.6091307,116.29006,39.89451
17102,海淀甘家口商场,193.3947891,116.3269,39.92371
17103,海淀圆明园东门,162.8008042,116.31258,40.01297
17104,海淀太平庄(厦门商务会馆),52.28126107,116.33327,39.97445
17106,海淀外国语实验学校Z,78.23373668,116.251671,39.942371
17107,海淀通汇路西侧,267.701595,116.26162,39.93899
17108,海淀今日家园南侧,83.37717799,116.27484,39.89867
17109,海淀知春路口南,126.7591013,116.32828,39.97249
17112,海淀金五星西侧Z,77.18666446,116.34019,39.95841
17113,海淀燕山大酒店北,249.2429701,116.3168,39.9695
17114,海淀功德寺,89.53212701,116.25177,39.99572
17115,海淀弘裕大厦,248.4972702,116.34504,39.99889
17116,海淀德顺园东南,122.2727296,116.25164,39.95101
17117,海淀金源时代东侧,107.4144228,116.28554,39.95788
17118,海淀八一湖医院FDZL,256.106399,116.29437,39.92755
17119,海淀信产部六所,113.8833658,116.34576,40.00006
17120,石景山鲁谷,70.79092188,116.223933,39.904201
17123,石景山八角中础大厦,231.3776747,116.20755,39.9069
17125,海淀商学院东侧,240.8599933,116.31108,39.92287
17126,海淀交大红果园,72.00233009,116.33737,39.94916
17127,海淀文津国际酒店,301.0323438,116.321091,39.991811
17128,海淀西客站电话局FDZL,35.1697308,116.306311,39.897741
17129,海淀四季青电话局,126.7055397,116.27313,39.95774
17130,海淀万景公寓,216.5265034,116.29752,39.93392
17131,海淀铁家坟,129.4960434,116.24598,39.91637
17132,海淀中关村,59.60955977,116.31153,39.98336
17133,海淀区邮政局,27.86343946,116.30979,39.98078
17134,海淀学院路,160.40763,116.34976,39.98287
17136,海淀世纪城叠翠园,254.4222739,116.280028,39.960806
17137,海淀华兴太极Z,105.2985484,116.365296,39.986544
17138,海淀潘庄首汽汽车修理公司Z,86.35608744,116.313664,39.935576
17141,海淀清华紫荆公寓14,25.07341034,116.321463,40.01094
17142,海淀清华紫荆公寓21,21.46872502,116.327248,40.00873
17143,海淀清华紫荆公寓18,29.81712266,116.325636,40.010198
17144,海淀清华紫荆公寓4,23.62623129,116.322945,40.009914
17145,海淀清华紫荆公寓14,3.623419695,116.321463,40.010875
17146,海淀太极小区ZL,77.14520111,116.366072,39.989556
17147,海淀华宝大厦ZL,143.0355222,116.302045,39.894565
17149,海淀北大五食堂多径杆GZL,0,116.302267,39.987427
17150,门头沟松树岭隧道GZL,4.745346584,115.996421,39.870016
17151,门头沟中国兵器东GZL,23.85700793,116.111303,39.904611
17152,门头沟卧龙岗桥六环出口GZL,131.9448947,116.136935,39.888572
17153,海淀远大东路与远大南街GZL,246.6566865,116.282019,39.953348
17155,海淀环岛上地八街多径杆GZL,146.5683113,116.295048,40.044807
17156,海淀香山路北辛村59号ZL,95.5835528,116.196946,39.994103
17157,海淀香山路85号GZL,76.88814154,116.220601,39.996781
17158,海淀清琴别墅东北多径杆GZL,27.45991393,116.210445,39.980753
17161,石景山区首钢五一剧场ZL,287.0285484,116.147072,39.916704
17163,海淀中央电视塔南侧3DZLG,46.66770497,116.303602,39.916467
17165,石景山区中铁29号院东区8号楼ZL,237.2226699,116.227295,39.890288
17166,海淀植物园东南门ZL,31.23867131,116.209674,39.992598
17167,海淀西二里水塔GZL,43.11464124,116.348598,40.060203
17170,海淀荷清路西端GZL,177.6754322,116.314079,40.011771
17171,城三4G海淀万柳西路2ZFD,21.4011134,116.288427,39.961932
17172,城三4G海淀派顿酒店1ZFD,298.0053772,116.290501,39.966441
17173,海淀玉渊潭西南D频ZL,33.09585635,116.304701,39.914021
17174,昌平北京风景东ZL,164.1477871,116.288512,40.213499
17175,昌平信息产业基地CZL,200.0613964,116.293231,40.108255
17176,昌平蟒山森林公园东CZL,1.700538692,116.275393,40.253522
17177,昌平檀峪村南ZL,38.84620439,116.069189,40.221215
