name,lng,lat,1M5g_yonghushu,1M5g_zhuliubi222,6M5g_yonghushu,6M5g_zhuliubi222,9M5g_yonghushu,9M5g_zhuliubi222,12M5g_yonghushu,12M5g_zhuliubi222,归属区域名称,,,1M5g_zhuliubi,,6M5g_zhuliubi,,9M5g_zhuliubi,,12M5g_zhuliubi
城一5G朝阳金盏乡皮村中1H,116.625244,39.989279,,,,,571,0.4487 ,815 ,0.6553 ,,,,0,,0,,44.87200175,,65.53143107
城三5G海淀香山西瞭望塔1Z,116.164673,39.989278,1,0.1239 ,1,0.3109 ,2,0.6867 ,2 ,0.9876 ,,,,12.39005911,,31.08928548,,68.66612506,,98.75541053
城一5G朝阳水产科技园1H,116.607819,39.989258,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳皮村村委会西北1H,116.628433,39.989231,,,,,157,0.3743 ,224 ,0.5490 ,对外经贸大学,,,0,,0,,37.43268066,,54.90382951
城一5G朝阳北辰西桥北灯杆1H,116.381419,39.989192,,,,,45,0.2936 ,59 ,0.4744 ,,,,0,,0,,29.36360554,,47.44313365
城一5G朝阳小营中路路灯杆1H,116.41542,39.98918,,,,,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳安翔北里路灯杆1H,116.376659,39.989145,,,,,388,0.3859 ,546 ,0.5656 ,,,,0,,0,,38.58913685,,56.55590979
城一5G朝阳望京利星行大厦一期二期1HM,116.468513,39.989101,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳未来广场商场楼1HM,116.425394,39.989011,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳未来广场商场楼2HM,116.425394,39.989011,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳阜安东路1H,116.47076,39.98896,,,,,74,0.1479 ,100 ,0.2632 ,对外经贸大学,,,0,,0,,14.79150037,,26.31916728
城一5G朝阳北辰五洲大酒店1HM,116.39941,39.98894,,,,,57,0.1701 ,80 ,0.2771 ,,,,0,,0,,17.00936494,,27.7067153
城一5G朝阳北辰五洲大酒店2HM,116.39941,39.98894,,,,,30,0.1249 ,42 ,0.2076 ,,,,0,,0,,12.4947519,,20.76115677
城一5G朝阳北辰五洲皇冠国际酒店1HM,116.39941,39.98894,,,,,49,0.1527 ,69 ,0.2711 ,,,,0,,0,,15.26614032,,27.11023386
城一5G朝阳北辰五洲皇冠国际酒店2HM,116.39941,39.98894,,,,,,,0 ,0.0001 ,,,,0,,0,,0,,0.007087425
城一5G朝阳昆泰嘉华酒店2HM,116.39941,39.98894,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳丝竹园1H,116.374001,39.988926,,,,,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀科技大学主楼1Z,116.349715,39.988897,69,0.0271 ,604,0.2227 ,840,0.3604 ,1183 ,0.5528 ,,,,2.710588698,,22.27180263,,36.03978549,,55.28326193
城三5G海淀东升园公寓32T多径杆1Z,116.33144,39.98877,,,,,3,0.0003 ,4 ,0.0005 ,清华大学,,,0,,0,,0.033587626,,0.051673271
城三5G海淀邱德拔体育馆东侧多径杆1Z,116.309739,39.988711,,,998,0.2148 ,1370,0.2826 ,1956 ,0.4876 ,清华大学,,,0,,21.48036636,,28.25766623,,48.76277704
城三5G海淀地质大学教学楼1ZM,116.345426,39.988534,,,,,,,0 ,0.0000 ,清华大学,,,0,,0,,0,,0
城三5G海淀地质大学教学楼2ZM,116.345426,39.988534,,,,,,,0 ,0.0000 ,清华大学,,,0,,0,,0,,0
城三5G海淀地质大学教学楼3ZM,116.345426,39.988534,,,,,,,0 ,0.0000 ,清华大学,,,0,,0,,0,,0
城三5G海淀地质大学教学楼4ZM,116.345426,39.988534,,,,,,,0 ,0.0000 ,清华大学,,,0,,0,,0,,0
城三5G海淀地质大学教学楼5ZM,116.345426,39.988534,,,,,,,0 ,0.0000 ,清华大学,,,0,,0,,0,,0
城三5G海淀南辛村31Z,116.202377,39.988497,26,0.0614 ,3,0.0799 ,5,0.1206 ,6 ,0.1950 ,,,,6.143532325,,7.993158998,,12.06199153,,19.49550975
城三5G海淀展览馆二期1ZM,116.28704,39.98849,677,0.0089 ,3424,0.3666 ,5204,0.5771 ,6847 ,0.9785 ,,,,0.88808099,,36.6634227,,57.71295799,,97.85492999
城一5G朝阳望京商业中心4HM,116.4784,39.98848,,,,,,,245 ,0.4911 ,,,,0,,0,,0,,49.1107808
城三5G海淀北大农园食堂北侧1Z,116.30559,39.98845,,,104,0.1538 ,188,0.2057 ,241 ,0.3595 ,清华大学,,,0,,15.38086604,,20.57129906,,35.95216511
城三5G海淀中关村北一街及科仪多径杆1Z,116.315384,39.988333,,,,,5,0.2584 ,6 ,0.4006 ,清华大学,,,0,,0,,25.83916151,,40.05845002
城三5G海淀中关村自主创新示范园5G试验站1H,116.290781,39.988251,,,,,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀中关村国家自主创新示范区展示中心1ZM,116.288602,39.988169,,,,,,,1 ,0.0532 ,,,,0,,0,,0,,5.319105342
城一5G朝阳干杨树海尔展示厅1HM,116.413687,39.988125,,,,,,,92 ,0.0031 ,,,,0,,0,,0,,0.30730537
城三5G海淀北大宿舍区30栋1Z,116.304578,39.987848,76,0.1393 ,413,0.3756 ,776,0.6635 ,981 ,0.9621 ,清华大学,,,13.93492374,,37.55948137,,66.34641304,,96.20916149
城一5G朝阳皮村北1H,116.62274,39.98756,,,838,0.3726 ,1233,0.5848 ,1643 ,0.8612 ,奥林匹克中心区,,,0,,37.25537822,,58.47999077,,86.12306272
城三5G海淀北大静园路多径杆1Z,116.300438,39.987484,,,,,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀北京大学垃圾中转站1Z,116.302772,39.987467,,,,,590,0.0813 ,808 ,0.1312 ,,,,0,,0,,8.132871728,,13.11753505
城一5G朝阳汉庭酒店惠新东桥店1H,116.416341,39.987051,1622,0.1106 ,5151,0.3169 ,8126,0.5811 ,11445 ,0.8969 ,对外经贸大学,,,11.06377053,,31.6869621,,58.11058515,,89.69449218
城三5G海淀北大燕南园28号楼西侧路灯1Z,116.303801,39.987031,,,,,0,0.0000 ,0 ,0.0000 ,清华大学,,,0,,0,,0,,0
城一5G朝阳住总大厦珠宝城1HM,116.419291,39.986879,,,,,,,142 ,0.0586 ,,,,0,,0,,0,,5.860174941
城一5G朝阳皮村幸福家园南1H,116.609023,39.986877,,,,,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀北京科技大学宿舍区地下1ZM,116.35228,39.986802,,,,,,,950 ,0.0877 ,,,,0,,0,,0,,8.773813859
城三5G海淀北京科技大学宿舍区地下2ZM,116.35228,39.986802,,,,,,,77 ,0.0047 ,,,,0,,0,,0,,0.466077103
城三5G海淀展春园小区飞视3Z,116.336152,39.986756,,,,,94,0.3211 ,125 ,0.5174 ,清华大学,,,0,,0,,32.1118821,,51.73731578
城一5G朝阳北马房村中1H,116.56241,39.98655,,,438,0.3757 ,673,0.6444 ,841 ,0.9768 ,对外经贸大学,,,0,,37.57095337,,64.4438469,,97.67738343
城一5G朝阳北马房村东南1H,116.568541,39.986421,,,,,155,0.5350 ,215 ,0.8790 ,,,,0,,0,,53.49590437,,87.89661995
城一5G朝阳花家地西里109号楼1H,116.454842,39.986401,37,0.0487 ,,,359,0.5560 ,460 ,0.8085 ,对外经贸大学,,,4.866007679,,0,,55.59695595,,80.85279421
城三5G海淀北大燕园校区多径杆4Z,116.305368,39.986335,,,,,119,0.0200 ,150 ,0.0308 ,清华大学,,,0,,0,,2.000172544,,3.077188529
通州5G雅宝食品2H,116.673435,39.986315,205,0.2256 ,887,0.3774 ,1411,0.6105 ,2015 ,0.9125 ,,,,22.55916367,,37.73959241,,61.05330893,,91.25486608
城三5G海淀北京科技大学宿舍区10ZM,116.35416,39.986169,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀北京科技大学宿舍区11ZM,116.35416,39.986169,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀北京科技大学宿舍区12ZM,116.35416,39.986169,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀北京科技大学宿舍区13ZM,116.35416,39.986169,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀北京科技大学宿舍区14ZM,116.35416,39.986169,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀北京科技大学宿舍区15ZM,116.35416,39.986169,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀北京科技大学宿舍区1ZM,116.35416,39.986169,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀北京科技大学宿舍区4ZM,116.35416,39.986169,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀北京科技大学宿舍区5ZM,116.35416,39.986169,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀北京科技大学宿舍区6ZM,116.35416,39.986169,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀北京科技大学宿舍区7ZM,116.35416,39.986169,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀北京科技大学宿舍区8ZM,116.35416,39.986169,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀北京科技大学宿舍区9ZM,116.35416,39.986169,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀北大32号楼灯杆1Z,116.304562,39.986101,,,,,21,0.0323 ,27 ,0.0462 ,清华大学,,,0,,0,,3.232085421,,4.617264887
城三5G海淀路多径杆1Z,116.307866,39.985985,,,,,11791,0.6207 ,16607 ,0.9141 ,清华大学,,,0,,0,,62.06986375,,91.40559963
城三5G海淀中国科学院信息化大厦1ZM,116.330721,39.985887,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G门头沟龙泉务村北1Z,116.08027,39.98539,,,,,1501,0.6275 ,1948 ,0.9808 ,,,,0,,0,,62.7509723,,98.07841892
城三5G海淀保福寺营业厅1ZM,116.32805,39.98531,9,0.0002 ,198,0.2567 ,301,0.4834 ,380 ,0.7151 ,清华大学,,,0.015050446,,25.67473232,,48.34359289,,71.51245347
城三5G海淀北大39号楼1Z,116.302194,39.985271,,,55,0.0517 ,89,0.0457 ,113 ,0.0762 ,,,,0,,5.165629766,,4.569651028,,7.616085047
城一5G朝阳皮村路凯撒家具1H,116.61225,39.9852,,,3,0.2831 ,5,0.5056 ,6 ,0.8057 ,对外经贸大学,,,0,,28.30990708,,50.56308252,,80.56731644
城一5G朝阳芍药居北里环保站1H,116.42742,39.98516,,,,,0,0.0000 ,0 ,0.0000 ,对外经贸大学,,,0,,0,,0,,0
城一5G朝阳望和桥立交桥1H,116.434603,39.985136,,,,,12,0.5423 ,16 ,0.9054 ,,,,0,,0,,54.23006947,,90.5410975
城三5G海淀香山团城演武厅1Z,116.202715,39.984767,35,0.0594 ,123,0.2073 ,199,0.4562 ,272 ,0.7172 ,,,,5.943261791,,20.73262927,,45.61680331,,71.71815893
城一5G朝阳富力酒店1HM,116.463813,39.984711,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳望京NOVO大厦1HM,116.463813,39.984711,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀旱河路118号1Z,116.232581,39.984662,15,0.0000 ,36,0.2225 ,66,0.4808 ,85 ,0.7917 ,,,,0,,22.24999746,,48.08332809,,79.1666582
城三5G海淀中关村海兴营业厅1ZM,116.317228,39.984349,0,0.0000 ,0,0.0250 ,0,0.0000 ,0 ,0.0000 ,清华大学,,,0,,2.5,,0,,0
城一5G朝阳吐哈宾馆1HM,116.405818,39.983892,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳华严北里24号楼灯杆1H,116.37609,39.98374,,,,,40,0.0167 ,52 ,0.0249 ,,,,0,,0,,1.667324838,,2.488544534
城三5G海淀万安东路东1Z,116.24001,39.983601,26,0.1476 ,190,0.1334 ,292,0.1911 ,411 ,0.3297 ,,,,14.7552158,,13.33508408,,19.10978064,,32.9668535
城一5G朝阳安苑路营业厅1HM,116.411483,39.983368,1,0.0042 ,5,0.0510 ,8,0.0452 ,10 ,0.0685 ,,,,0.416380392,,5.103618176,,4.522073673,,6.851626778
城三5G海淀塔院朗秋园东飞视1Z,116.368755,39.983351,,,,,12296,0.5797 ,15564 ,0.9511 ,,,,0,,0,,57.96682648,,95.10778465
城一5G朝阳西北门村北侧大环内1H,116.534722,39.983333,,,,,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀融科资讯 A、B、C、座2ZM,116.320833,39.983055,,,,,,,83 ,0.0009 ,清华大学,,,0,,0,,0,,0.087913977
城一5G朝阳北京东方优丽服装材料厂1H,116.608888,39.983055,,,,,1077,0.5968 ,1416 ,0.8668 ,,,,0,,0,,59.67686062,,86.68122946
城三5G海淀花园东路8号院局办公楼1Z,116.364971,39.982971,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳酒仙桥路七号院1H,116.481957,39.982491,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳中日医院北院C栋6层试验站1HM,116.421966,39.982484,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀马应龙长青肛肠医院1ZM,116.264605,39.982332,4,0.0000 ,4,0.0202 ,6,0.0324 ,7 ,0.0530 ,,,,0,,2.01562961,,3.235615952,,5.304288446
城一5G朝阳芍药居营业厅1HM,116.431837,39.982206,2,0.0086 ,5,0.0716 ,7,0.0709 ,8 ,0.1058 ,,,,0.864558247,,7.156089308,,7.089954174,,10.58202115
城一5G朝阳安苑路路灯杆1H,116.41359,39.98217,,,403,0.1811 ,659,0.2827 ,915 ,0.4504 ,对外经贸大学,,,0,,18.11381408,,28.27362935,,45.03635285
城一5G朝阳北郊长途汽车站1H,116.374286,39.982059,560,0.0476 ,2267,0.3286 ,3954,0.5560 ,5272 ,0.7809 ,对外经贸大学,,,4.759193353,,32.85741914,,55.59782957,,78.08504349
城一5G朝阳金盏纵二路1H,116.581271,39.982047,,,84,0.3260 ,119,0.5642 ,170 ,0.8973 ,,,,0,,32.59603224,,56.4248964,,89.72640062
城三5G海淀中科院物科宾馆1Z,116.323951,39.981835,2,0.0737 ,9,0.2336 ,12,0.3788 ,16 ,0.6374 ,清华大学,,,7.373197302,,23.35938178,,37.88262278,,63.74200456
城一5G朝阳爽秋路东侧灯杆1H,116.471834,39.981561,,,,,113,0.0381 ,144 ,0.0595 ,,,,0,,0,,3.805345947,,5.945853042
城一5G朝阳东方金融中心3HM,116.48396,39.98126,,,,,,,26 ,0.4938 ,,,,0,,0,,0,,49.38104635
城一5G朝阳东坝西北门村北街1H,116.544759,39.981168,17,0.1430 ,0,0.2080 ,0,0.0350 ,0 ,0.0000 ,,,,14.3016161,,20.8016161,,3.5,,0
城三5G海淀中关村邮政局北侧1ZM,116.309546,39.981107,12,0.0000 ,217,0.2518 ,340,0.4667 ,424 ,0.6909 ,清华大学,,,0,,25.18276234,,46.6745886,,69.09360667
城一5G朝阳大山子西里8号楼1H,116.480119,39.981094,147,0.1029 ,,,1018,0.3939 ,1375 ,0.6120 ,,,,10.28904349,,0,,39.3923851,,61.20058348
城三5G海淀北医三院11ZM,116.354226,39.981045,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀北医三院12ZM,116.354226,39.981045,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀北医三院13ZM,116.354226,39.981045,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀北医三院2ZM,116.354226,39.981045,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀花园路住宅区1Z,116.35711,39.98091,0,0.0000 ,,,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀西街1Z,116.303529,39.980867,,,,,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G门头沟军庄桥南侧1Z,116.088627,39.980782,,,0,0.0000 ,0,0.0350 ,0 ,0.0000 ,,,,0,,0,,3.5,,0
城三5G海淀善缘街1Z,116.307535,39.980692,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳铁科院货场1H,116.51194,39.98055,,,,,859,0.2399 ,1227 ,0.3674 ,,,,0,,0,,23.98600518,,36.74412527
城一5G朝阳金盏金融6共电信1H,116.603408,39.980244,,,358,0.2444 ,515,0.4489 ,715 ,0.6328 ,,,,0,,24.44309077,,44.89480687,,63.27583115
城三5G海淀红旗村6号院社区1Z,116.199325,39.980016,,,,,14,0.0123 ,19 ,0.0202 ,,,,0,,0,,1.232946533,,2.021223825
城三5G海淀中关村西区营业厅1ZM,116.30443,39.97996,1,0.0011 ,62,0.0336 ,101,0.0164 ,143 ,0.0261 ,,,,0.107230688,,3.35980732,,1.641450339,,2.605476728
城三5G海淀花园北路建行1Z,116.35286,39.97993,,,,,8,0.0000 ,10 ,0.0000 ,,,,0,,0,,0.001458527,,0.002209889
城一5G朝阳电子城IT产业园204号楼1HM,116.49863,39.97991,,,,,,,28 ,0.0691 ,,,,0,,0,,0,,6.908795594
城一5G朝阳小关供热厂1H,116.407815,39.979793,0,0.0000 ,0,0.0250 ,0,0.0000 ,0 ,0.0000 ,,,,0,,2.5,,0,,0
城三5G海淀万柳高尔夫北1Z,116.286238,39.979765,249,0.2925 ,1883,0.3575 ,2766,0.2637 ,3841 ,0.4345 ,,,,29.24663817,,35.74663817,,26.37476489,,43.45200777
城一5G朝阳酒仙桥国际电子城总部5号楼1HM,116.484456,39.979756,1,0.0058 ,,,,,56 ,0.2694 ,,,,0.577369222,,0,,0,,26.93826442
城一5G朝阳酒仙桥国际电子城总部5号楼2HM,116.484456,39.979756,1,0.0001 ,,,,,26 ,0.0571 ,,,,0.011061396,,0,,0,,5.705520324
城一5G朝阳惠新北街灯杆1H,116.41432,39.97959,,,115,0.2795 ,163,0.4199 ,229 ,0.6416 ,对外经贸大学,,,0,,27.94914575,,41.99030394,,64.16463274
城三5G海淀万安公墓东侧1Z,116.229228,39.979493,36,0.2582 ,150,0.3479 ,265,0.5798 ,339 ,0.9074 ,,,,25.82172992,,34.79474178,,57.97895539,,90.73685444
城一5G朝阳社科院研究生院1H,116.472101,39.979424,1717,0.0332 ,5936,0.2216 ,9206,0.3603 ,12113 ,0.5878 ,首都机场高速,,,3.322136488,,22.15911531,,36.02845179,,58.77532031
城一5G朝阳将府公园中部1H,116.505001,39.979401,12,0.0468 ,61,0.1141 ,105,0.2783 ,140 ,0.4304 ,,,,4.682838426,,11.41052801,,27.83351255,,43.03509336
城三5G海淀花园路1号院二1Z,116.357871,39.979229,,,,,17,0.1168 ,22 ,0.1864 ,,,,0,,0,,11.67816342,,18.64435798
城一5G朝阳城外诚润京会所1H,116.510017,39.979065,67,0.0994 ,7,0.1801 ,13,0.3523 ,16 ,0.5574 ,,,,9.936179023,,18.00801939,,35.22917886,,55.73719825
城一5G朝阳惠新里218号楼1H,116.41279,39.979,,,,,893,0.5254 ,1174 ,0.8499 ,对外经贸大学,,,0,,0,,52.54069673,,84.9852329
城二5G朝阳四台实验站1Z,116.419609,39.978933,,,,,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀塔院西里21Z,116.35471,39.978801,,,,,3447,0.5135 ,4855 ,0.8310 ,,,,0,,0,,51.35446882,,83.10233147
城三5G海淀塔院西里31Z,116.35371,39.978801,,,,,7691,0.5250 ,9613 ,0.7985 ,,,,0,,0,,52.50272629,,79.85481536
城一5G朝阳芳园西路与万红西街交叉口1H,116.482001,39.978683,,,,,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳酒仙桥路苏宁电器1H,116.483468,39.978645,,,,,2660,0.6316 ,3500 ,0.9298 ,,,,0,,0,,63.15698245,,92.98113399
城一5G朝阳中国日报社实验站26GM,116.41791,39.978623,0,0.0000 ,0,0.0250 ,0,0.0000 ,0 ,0.0000 ,,,,0,,2.5,,0,,0
城三5G海淀花园路1号院1Z,116.359122,39.978597,,,,,12027,0.5841 ,16253 ,0.9282 ,,,,0,,0,,58.40733627,,92.82396292
城三5G海淀泰尔实验室1ZM,116.350591,39.978499,20,0.0000 ,42,0.0001 ,60,0.0001 ,79 ,0.0002 ,,,,0.002751143,,0.005320136,,0.011637798,,0.016625426
城一5G朝阳东八间房1H,116.51657,39.97823,89,0.2081 ,452,0.2653 ,633,0.5337 ,904 ,0.8495 ,,,,20.80561758,,26.53436468,,53.36967696,,84.95262025
城三5G海淀北坞村1Z,116.246593,39.978168,,,,,3,0.1380 ,4 ,0.2145 ,,,,0,,0,,13.799313,,21.44827971
城一5G朝阳中国日报社1HM,116.417126,39.978107,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳高辛庄南1H,116.60262,39.977997,,,,,0,0.0000 ,0 ,0.0000 ,对外经贸大学,,,0,,0,,0,,0
城三5G海淀花园北路街道办事处多经杆1Z,116.366606,39.977528,,,,,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳人济大厦1HM,116.469253,39.977381,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀塔院消夏园1Z,116.355666,39.977337,12,0.0133 ,100,0.1161 ,182,0.2085 ,227 ,0.3121 ,,,,1.330296547,,11.60954713,,20.84924521,,31.21320744
城一5G朝阳高家园二区6号楼1H,116.477922,39.977302,0,0.0000 ,,,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳北辰西路1H,116.381888,39.977278,186,0.0363 ,1237,0.3427 ,2024,0.5306 ,2811 ,0.8316 ,,,,3.626729431,,34.26554416,,53.05650926,,83.1638604
城三5G海淀巴沟路地铁站1Z,116.2915,39.97691,393,0.0097 ,2525,0.2847 ,4392,0.5128 ,5489 ,0.6969 ,,,,0.965259178,,28.46617762,,51.28214961,,69.68878516
城三5G海淀津乐汇民生银行1ZM,116.302205,39.976876,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳瀚海国际1HM,116.48306,39.97675,,,,,,,100 ,0.4627 ,,,,0,,0,,0,,46.26596189
城一5G朝阳瀚海国际2HM,116.48306,39.97675,,,,,,,109 ,0.2648 ,,,,0,,0,,0,,26.47972335
城三5G海淀自在香山北侧1Z,116.225202,39.976522,29,0.3945 ,124,0.4495 ,173,0.5615 ,246 ,0.9525 ,,,,39.44687247,,44.94687247,,56.14888624,,95.24814373
城一5G朝阳环宇荟全球通达华为授权体验店1HM,116.40029,39.976407,0,0.0000 ,0,0.0250 ,0,0.0000 ,0 ,0.0000 ,,,,0,,2.5,,0,,0
城三5G海淀医院新楼1ZM,116.309779,39.976366,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳抽纱进出口集团南北楼1HM,116.41672,39.97636,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳抽纱进出口集团南北楼2HM,116.41672,39.97636,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳望京宜家商场1HM,116.457163,39.976278,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳望京宜家商场2HM,116.457163,39.976278,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳润丰集团生产基地南1H,116.627485,39.976269,,,66,0.3702 ,114,0.5902 ,149 ,0.8959 ,,,,0,,37.0220503,,59.02272954,,89.58616349
城一5G朝阳芍药居地铁站西灯杆1H,116.42921,39.97625,,,47,0.2153 ,74,0.3341 ,96 ,0.5549 ,对外经贸大学,,,0,,21.53207485,,33.4050984,,55.49209419
城一5G朝阳法制日报社南1H,116.464753,39.976162,,,,,431,0.1467 ,545 ,0.2238 ,,,,0,,0,,14.66725262,,22.38178945
城一5G朝阳通联大厦1HM,116.413001,39.976001,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳爱德公寓1HM,116.452456,39.976001,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
通州5G沟渠庄2H,116.69447,39.97599,,,147,0.3259 ,197,0.5554 ,281 ,0.8314 ,,,,0,,32.58840199,,55.53686184,,83.14244388
城三5G海淀六郎庄西1Z,116.272793,39.975971,0,0.0000 ,602,0.1656 ,971,0.3731 ,1229 ,0.5473 ,,,,0,,16.55972434,,37.30850618,,54.72643741
城一5G朝阳黎各庄北1H,116.631767,39.975895,,,,,57,0.4016 ,78 ,0.6748 ,,,,0,,0,,40.16085239,,67.4768072
通州5G贝斯达企业北2H,116.70984,39.97589,,,70,0.3862 ,126,0.5904 ,159 ,0.9119 ,,,,0,,38.62255166,,59.03632279,,91.1876174
城三5G海淀玉泉慧谷小区北边无名道路1Z,116.250438,39.975852,,,,,5,0.0430 ,6 ,0.0642 ,,,,0,,0,,4.303787678,,6.423563699
城三5G海淀北京联合大学应用文理学院1ZM,116.349184,39.975673,,,,,,,10951 ,0.9654 ,,,,0,,0,,0,,96.53533033
城三5G海淀香山门头村666号1Z,116.218747,39.975568,15,0.0748 ,75,0.2509 ,111,0.5303 ,146 ,0.8577 ,,,,7.477646456,,25.08830556,,53.03429839,,85.7687276
城一5G朝阳燕翔饭店1HM,116.474985,39.975388,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳燕翔饭店2HM,116.474985,39.975388,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳燕翔饭店3HM,116.474985,39.975388,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳燕翔饭店4HM,116.474985,39.975388,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀北京卫星制造厂1Z,116.323171,39.975287,,,,,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳东坝道班队1H,116.564171,39.975271,,,0,0.0250 ,0,0.0350 ,0 ,0.0000 ,,,,0,,2.5,,3.5,,0
城一5G朝阳太阳宫北京建工五建集团办公楼1HM,116.451741,39.975162,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
通州5G双埠头村西2H,116.66858,39.97511,,,,,920,0.6068 ,1242 ,0.9790 ,,,,0,,0,,60.6790421,,97.90324143
城三5G门头沟陇架庄1Z,116.048637,39.975038,,,,,,,482 ,0.5513 ,,,,0,,0,,0,,55.126624
城三5G海淀巴沟路西段多径杆1Z,116.285941,39.974851,,,,,42,0.0010 ,52 ,0.0016 ,,,,0,,0,,0.098285905,,0.161124435
城三5G海淀万柳高尔夫南侧1Z,116.28593,39.97485,67,0.1220 ,872,0.2116 ,1336,0.4797 ,1854 ,0.7308 ,,,,12.19593562,,21.15600737,,47.96620947,,73.08389474
城一5G朝阳胡家村北1H,116.514038,39.974773,527,0.2294 ,2967,0.3875 ,4332,0.6196 ,5933 ,0.9148 ,,,,22.94440796,,38.75062907,,61.96115658,,91.47870244
城三5G海淀天利大厦1Z,116.330253,39.974701,0,0.0000 ,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀北太平庄移动营业厅1ZM,116.382037,39.974653,15,0.0039 ,9,0.0854 ,16,0.0979 ,21 ,0.1632 ,,,,0.386610089,,8.537022149,,9.789765646,,16.31627608
城三5G海淀锦秋国际动感品牌店1ZM,116.34245,39.97438,6,0.0003 ,21,0.0007 ,31,0.0010 ,39 ,0.0016 ,,,,0.032701509,,0.067347988,,0.098672634,,0.156623228
城三5G海淀北坞村路中坞车站1Z,116.25491,39.97435,,,,,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
