name,lng,lat,9M5g_yonghushu,9M5g_liuliang,9M4g_liuliang,9MSite_zhuliubi,9M_fugailv,9M_tousu,12M5g_yonghushu,12M5g_liuliang,12M4g_liuliang,12MSite_zhuliubi,12M_fugailv,12M_tousu,归属区域名称,
房山5G阎村镇乐活城写字楼1ZM,116.073826,39.713277,12,0.01,2.66,0.0039 ,1.0000 ,,41,0.28,1.519685478,0.1550 ,0.9780 ,,,
城三5G海淀北京天主教神哲学院北侧1Z,116.331403,40.021072,8197,6.5,1.2,0.8441 ,0.9905 ,,6514,12.7,2.086130117,0.8590 ,0.9970 ,,,
顺义5G张辛村西1H,116.66934,40.01433,2164,14.93,20.17,0.4253 ,0.9932 ,,3426,12.56,1.129529267,0.9170 ,0.9890 ,,,
城一5G朝阳团结湖北里1号楼1H,116.45996,39.92639,1438,26.01,61.31,0.2979 ,0.9979 ,,3215,33.08,9.917142485,0.7690 ,0.9990 ,,朝阳公园高端住宅区,
城三5G石景山莲芳桥东北ZTE26G,116.225081,39.895335,0,0,6.27,0.0000 ,0.9957 ,,4923,20.01,3.153260221,0.8640 ,1.0000 ,,,
城二5G丰台黄土岗投资管理公司1Z,116.326021,39.829925,8820,23.43,3.53,0.8690 ,0.9899 ,,15504,46.86,0.51977575,0.9890 ,1.0000 ,,,
顺义5G南法信中学东南1H,116.611251,40.140343,1942,37.62,41.55,0.4752 ,0.9913 ,,2925,34.06,1.344529317,0.9620 ,0.9990 ,,,
城三5G海淀首都师范大学1Z,116.298381,39.928378,2490,5.43,24.94,0.1788 ,0.9928 ,,1630,43.26,4.138465434,0.9130 ,1.0000 ,,,
城三5G海淀电子工业部1Z,116.290177,39.906762,12422,28.76,14.83,0.6598 ,0.9964 ,,9368,53.31,1.111701103,0.9800 ,1.0000 ,,,
城三5G海淀王庄路27号院5号楼1Z,116.333355,39.994221,0,0,9.06,0.0000 ,,,2577,22.47,4.664731389,0.8280 ,0.9950 ,,清华大学,
城二5G丰台时珍堂医院1Z,116.28953,39.80969,630,4.35,4.39,0.4976 ,0.9604 ,,4237,38.47,0.344199303,0.9910 ,1.0000 ,,首都经济贸易科技园区,
城一5G朝阳花家地西里102号楼1H,116.456666,39.988055,1909,25.89,26.16,0.4974 ,0.9906 ,,0,0,1.077170728,0.0000 ,0.9990 ,,首都国贸CBD商务中心区,
城一5G朝阳白云市场1H,116.532761,39.916581,1351,29.57,38.92,0.4317 ,0.9904 ,,0,0,12.58296791,0.0000 ,1.0000 ,,,
城一5G朝阳小营路1H,116.417877,39.990128,1092,9.87,131.15,0.0700 ,0.9977 ,,28,10.85,8.327560978,0.5660 ,1.0000 ,,,
城三5G海淀清华大学物理系1Z,116.32695,40.00164,0,0,4.03,0.0000 ,,,1513,18.56,2.395495586,0.8860 ,0.9810 ,,清华大学,
城三5G海淀科技部办公楼1Z,116.309915,39.908985,1352,27.75,21.79,0.5601 ,0.9873 ,,0,0,6.174186976,0.0000 ,1.0000 ,,金融街,
昌平5G南农家园南1Z,116.113469,40.200181,265,16.9,0.3,0.9828 ,,,0,0,0.188694129,0.0000 ,0.9790 ,,,
城三5G海淀新苑街多径杆1Z,116.32445,39.934496,320,4.91,12.5,0.2821 ,0.9904 ,,86,0.08,0.949498882,0.0790 ,1.0000 ,,,
城一5G朝阳京承高速K4+0进京1H,116.447329,40.014022,0,0,24.87,0.0000 ,,,0,0,1.947947704,0.0000 ,0.9960 ,,,
城一5G朝阳左家庄东里1H,116.439041,39.955581,1703,48.49,77.96,0.3835 ,0.9933 ,,3476,110.44,13.86880947,0.8880 ,1.0000 ,,,
大兴5G亦庄揖斐电子东北1H,116.527305,39.786651,1617,8.72,7.54,0.5363 ,0.9955 ,,4262,20.43,2.496356889,0.8910 ,0.9970 ,,,
大兴5G黄村电校1H,116.335011,39.716841,0,0,30.67,0.0000 ,,,2218,17.96,4.84346843,0.7880 ,0.9960 ,,,
城一5G朝阳利泽西园201号楼北1H,116.456955,40.009845,1159,0.98,48.6,0.0198 ,,,1391,8.95,3.333453073,0.7290 ,0.9940 ,,,
城一5G朝阳国航大厦西北1H,116.455184,39.955685,1459,46.15,55.51,0.4540 ,0.9924 ,,5558,116.78,11.89424013,0.9080 ,1.0000 ,,,
城一5G朝阳健德门桥东南1H,116.375523,39.974604,5501,20.53,91.36,0.1835 ,0.9977 ,,11717,56.83,5.594762754,0.9100 ,0.9980 ,,,
城二5G西城锦上国际公寓1Z,116.345781,39.891991,4851,19.25,22.38,0.4624 ,0.9824 ,,8775,65.51,7.723346089,0.8950 ,1.0000 ,,北京牛街回民区,
城三5G海淀车道沟1Z,116.29073,39.94527,6939,23.93,1.06,0.9576 ,0.9897 ,,11774,98.81,10.56868996,0.9030 ,1.0000 ,,,
房山5G琉璃河电信琉璃河检查站旁2Z,116.010461,39.591681,1904,3.94,1.11,0.7797 ,0.9722 ,,2834,32.14,0.081818744,0.9970 ,0.9880 ,,,
通州5G月亮河度假村东南2H,116.674501,39.917701,381,26.32,40.81,0.3921 ,0.9951 ,,468,19.91,2.141897805,0.9030 ,0.9990 ,,,
大兴5G丽园路西端1H,116.302313,39.748441,1485,13.65,19.57,0.4109 ,0.9948 ,,2380,13.41,1.528178543,0.8980 ,0.9950 ,,,
城二5G崇文前门东大街4号楼1H,116.40358,39.89896,2015,25.56,104.38,0.1967 ,0.9935 ,,4297,36.83,20.39059466,0.6440 ,1.0000 ,,天安门,
大兴5G京开高速黄徐路1H,116.33767,39.71397,2573,13.4,20.85,0.3912 ,0.9989 ,,3783,11.1,3.510363544,0.7600 ,1.0000 ,,,
城二5G东城华声国际大厦西南1H,116.429444,39.912222,4820,13.83,50.57,0.2147 ,0.9985 ,,11584,85.17,16.52557136,0.8370 ,1.0000 ,,首都国贸CBD商务中心区,
城三5G海淀华控大厦1Z,116.295412,40.053805,9841,9.31,4.14,0.6923 ,0.9928 ,,8062,76.13,6.200868537,0.9250 ,1.0000 ,,,
城一5G朝阳郎各庄村1H,116.571801,39.848321,331,14.81,36.16,0.2905 ,0.9890 ,,516,18.6,10.37182494,0.6420 ,0.9950 ,,,
城一5G朝阳福怡园1H,116.550833,39.919444,1203,32.03,32.29,0.4980 ,0.9886 ,,1875,28.34,4.062456569,0.8750 ,0.9980 ,,,
城一5G朝阳金属粉末厂1H,116.493888,39.900277,838,18.15,44.79,0.2884 ,0.9878 ,,2252,48.76,8.406427276,0.8530 ,1.0000 ,,,
昌平5G手表厂南2Z,116.238058,40.223631,2895,18.02,7.56,0.7045 ,0.9905 ,,1522,43.1,1.390112552,0.9690 ,0.9950 ,,昌平京北高生态疗养区,
昌平5G经管学院1Z,116.283872,40.141973,6602,21.79,56.12,0.2797 ,0.9971 ,,7922,182.6,2.719907058,0.9850 ,0.9930 ,,,
城三5G海淀地质大学西南1Z,116.339152,39.990215,1300,49.3,46.68,0.5136 ,0.9894 ,,0,0,16.58853596,0.0000 ,1.0000 ,,清华大学,
城三5G海淀水利总医院1Z,116.301905,39.912772,96,24.47,34.07,0.4180 ,0.9894 ,,0,0,2.239725725,0.0000 ,1.0000 ,,,
房山5G青龙湖沙窝村东1Z,116.036963,39.753234,1029,2.31,2.03,0.5326 ,0.9905 ,,1772,29.68,0.45953257,0.9850 ,0.9850 ,,,
城三5G海淀西小口国电培训中心1Z,116.335245,40.045111,4521,23.01,5.02,0.8208 ,,,4730,39.45,4.126513927,0.9050 ,0.9950 ,,,
大兴5G王立庄村1H,116.353942,39.696708,42,12.42,33.99,0.2677 ,0.9961 ,,0,0,6.533607518,0.0000 ,0.9990 ,,北京新机场线,
城二5G丰台左安门桥西北HW26GG,116.432619,39.869637,4227,19.06,23.98,0.4428 ,0.9974 ,,8746,19.4,4.357720181,0.8170 ,1.0000 ,,北京龙潭湖景区,
顺义5G天白路东1H,116.535295,40.176987,338,0.55,0.63,0.4692 ,0.9881 ,,405,0.62,0.16938188,0.7850 ,0.9990 ,,,
怀柔5G邓各庄南1H,116.69644,40.42088,104,8.63,8.37,0.5078 ,0.9596 ,,136,2.65,0.552687566,0.8280 ,0.9850 ,,雁栖湖APEC峰会中心,
城三5G海淀交大电气工程楼1Z,116.338581,39.949702,358,60.03,36.87,0.6195 ,,,430,10.1,3.439446219,0.7460 ,0.9890 ,,,
城二5G东城总政黄寺东院36号楼1H,116.392827,39.959392,439,11.3,3.8,0.7483 ,0.9892 ,,441,6.25,4.606293886,0.5760 ,0.9970 ,,,
平谷5G乐政务1H,117.048888,40.197752,0,0,8.15,0.0000 ,,,0,0,0.61871469,0.0000 ,0.9900 ,,,
城三5G海淀复兴路22号院1Z,116.287154,39.903979,1742,1.27,8.85,0.1257 ,0.9848 ,,3281,27.31,1.769951853,0.9390 ,1.0000 ,,,
城三5G海淀北邮明光楼1Z,116.354897,39.956975,366,208.49,18.42,0.9188 ,0.9929 ,,0,0,10.88264127,0.0000 ,1.0000 ,,,
城二5G丰台红磨坊会所1HM,116.432206,39.850669,0,0,87.55,0.0000 ,,,0,0,20.28573105,0.0000 ,0.9900 ,,,
城三5G海淀新科祥园5号楼1Z,116.318194,39.981512,959,23.51,6.62,0.7802 ,0.9724 ,,2229,45.47,2.172625301,0.9540 ,1.0000 ,,清华大学,
通州5G小庞村西2H,116.69258,39.99431,1481,8.38,3.01,0.7359 ,0.9991 ,,2505,504.95,0.844063807,0.9980 ,0.9990 ,,,
昌平5G生命园站西南1Z,116.287151,40.092455,2558,9.26,4.5,0.6731 ,0.9985 ,,7257,21.59,1.599918006,0.9310 ,1.0000 ,,,
大兴5G物资局小区12号楼1H,116.340251,39.712601,24,9.97,33.7,0.2284 ,,,29,10.97,5.339288911,0.6730 ,0.9940 ,,,
城二5G西城小马厂1号楼铁通1Z,116.331529,39.896481,5958,17.8,12.48,0.5878 ,0.9928 ,,11319,43.71,4.226749147,0.9120 ,1.0000 ,,金融街,
昌平5G华北电力大学1Z,116.302537,40.089391,2056,39.46,44.54,0.4697 ,0.9905 ,,1580,96.14,13.96487676,0.8730 ,0.9820 ,,,
延庆5G育新宾馆3Z,115.983785,40.468725,238,3.89,3.32,0.5395 ,1.0000 ,,8,4.27,7.863146022,0.3520 ,1.0000 ,,北京延庆世园会区域,
城一5G朝阳佳境天城绿化带1H,116.471061,39.978301,10738,40.76,140.51,0.2249 ,0.9952 ,,12885,61.19,19.43333495,0.7590 ,1.0000 ,,首都机场高速,
城三5G石景山景阳东街69号院2号楼1Z,116.19855,39.88946,5292,29.06,30.34,0.4892 ,0.9951 ,,7797,35.01,1.457101813,0.9600 ,1.0000 ,,,
顺义5G顺义机场T3D东北2G灯杆4071H,116.608333,40.066666,1627,12.72,1.44,0.8980 ,0.9898 ,,2175,7.33,0.469252217,0.9400 ,0.9980 ,,,
顺义5G仁和镇石门苑小区3号楼1H,116.627801,40.131545,421,9.53,36.42,0.2074 ,0.9894 ,,646,16.14,2.17426459,0.8810 ,0.9990 ,,,
城二5G西城西城辟才胡同T10009路灯杆1Z,116.364072,39.913057,791,0,26.43,0.0000 ,0.9905 ,,0,0,4.194106341,0.0000 ,1.0000 ,,金融街,
城一5G朝阳四得公园北门1H,116.470448,39.972554,483,6.35,20.77,0.2341 ,0.9972 ,,1017,18.09,2.804675071,0.8660 ,1.0000 ,,,
大兴5G龙河路北口2号1H,116.33727,39.741,1420,6.85,9.43,0.4208 ,0.9873 ,,2933,23.27,2.674101529,0.8970 ,0.9990 ,,,
城一5G朝阳胜古北里27号1H,116.405833,39.972777,978,28.46,72.59,0.2816 ,0.9914 ,,935,6.58,5.705454233,0.5360 ,0.9980 ,,对外经贸大学,
城一5G朝阳惠新里32号楼1H,116.414841,39.980869,0,0,25.7,0.0000 ,0.9946 ,,3279,55.37,1.144171764,0.9800 ,1.0000 ,,对外经贸大学,
顺义5G机场四经路1H,116.6175,40.04694,620,4.12,4.64,0.4700 ,0.9807 ,,906,7.1,0.214740447,0.9710 ,0.9990 ,,,
顺义5G顺平路北1H,116.616215,40.120135,2258,18.86,40.7,0.3167 ,,,3793,26.19,4.989781749,0.8400 ,0.9930 ,,,
昌平5G北店嘉园2Z,116.331927,40.084918,1505,7.71,14.64,0.3450 ,0.9876 ,,1433,12.09,1.107011068,0.9160 ,1.0000 ,,回龙观,
怀柔5G于家园路西口1H,116.633292,40.330891,691,14.14,34.89,0.2884 ,0.9921 ,,1074,26.28,3.680181242,0.8770 ,0.9990 ,,雁栖湖APEC峰会中心,
城三5G海淀西洼村ZTE26G,116.335793,40.022235,0,0,2.68,0.0000 ,,,6149,30.72,1.499401701,0.9530 ,0.9900 ,,,
顺义5G京林大厦1H,116.596111,40.043888,2091,25.79,41.72,0.3820 ,0.9942 ,,5000,37.54,5.440936448,0.8730 ,0.9990 ,,,
城二5G东城北京饭店1H,116.401666,39.907222,3957,25.81,154.07,0.1435 ,0.9847 ,,7535,37.45,18.08988763,0.6740 ,1.0000 ,,天安门,
大兴5G短波五台1H,116.352878,39.729162,582,5.78,5.3,0.5217 ,0.9829 ,,817,7.37,2.764105168,0.7270 ,0.9940 ,,,
城三5G海淀五福玲珑居1号楼1Z,116.280372,39.940241,1233,16.78,48.6,0.2567 ,,,1974,31.78,3.302789783,0.9060 ,0.9910 ,,,
昌平5G天通东苑三区57号楼1Z,116.432713,40.070293,0,0,22.84,0.0000 ,,,1939,33,3.040805971,0.9160 ,0.9770 ,,,
城一5G朝阳红都阳光大酒店1H,116.430277,39.967501,3841,19.27,52.09,0.2701 ,0.9931 ,,8906,50.12,6.273253001,0.8890 ,1.0000 ,,对外经贸大学,
城三5G石景山物资局1Z,116.18536,39.91694,1788,12.25,1.82,0.8707 ,0.9972 ,,1688,36.29,3.912612909,0.9030 ,0.9910 ,,,
昌平5G良庄村1Z,116.346081,40.079733,1321,33.04,17.96,0.6478 ,0.9854 ,,0,0,3.855904998,0.0000 ,0.9900 ,,回龙观,
顺义5G顺平路与机场北线高速交叉口西南侧2H,116.578051,40.116417,1877,7.88,4.57,0.6328 ,0.9951 ,,4221,12.69,0.773699983,0.9430 ,0.9970 ,,,
城一5G朝阳城建亚东公司东侧1H,116.431633,39.998339,785,11.89,17.83,0.4001 ,0.9972 ,,1778,12.35,1.030063757,0.9230 ,0.9990 ,,奥林匹克中心区,
怀柔5G彩各庄1H,116.62541,40.2741,1318,5.61,12.5,0.3098 ,0.9975 ,,2276,7.48,0.730958558,0.9110 ,0.9970 ,,雁栖湖APEC峰会中心,
大兴5G车站中里38号楼1H,116.328637,39.718926,0,0,13.9,0.0000 ,,,0,0,2.614291156,0.0000 ,0.9620 ,,,
城三5G海淀华中大厦1Z,116.314148,39.979278,1331,18.9,8.43,0.6916 ,0.9882 ,,2876,41.64,1.195959264,0.9720 ,1.0000 ,,,
城二5G东城龙绍衡大厦1H,116.417252,39.953083,1394,23.31,54.28,0.3004 ,0.9941 ,,2954,39.78,13.50624827,0.7470 ,0.9990 ,,,
城一5G朝阳蓝色港湾1H,116.47026,39.94795,1285,55.3,37.56,0.5955 ,0.9876 ,,1441,26.03,5.824478648,0.8170 ,0.9990 ,,朝阳公园高端住宅区,
昌平5G龙锦二街1Z,116.364591,40.086112,1065,0,14.34,0.0000 ,0.9905 ,,2013,22.26,2.210972601,0.9100 ,1.0000 ,,,
房山5G良乡理工大学食堂1Z,116.163527,39.730741,717,10.05,20.03,0.3342 ,0.9950 ,,1485,74.17,16.4991529,0.8180 ,0.9850 ,,北京良乡大学城,16.4991529
通州5G新建村二期2H,116.639053,39.928032,1228,20.75,15.38,0.5743 ,0.9970 ,,2568,65.89,0,1.0000 ,0.9990 ,,,
房山5G良乡新局1Z,116.135088,39.746882,6643,23.55,4.71,0.8333 ,0.9700 ,,9763,76.79,1.757754028,0.9780 ,0.9850 ,,北京良乡大学城,1.757754028
城三5G海淀区邮政局1Z,116.309765,39.980762,2402,27.76,8.18,0.7724 ,0.9893 ,,5839,67.59,1.56677338,0.9770 ,1.0000 ,,清华大学,
城一5G朝阳望京SOHO14HM,116.474679,39.995768,44,0.71,101.16,0.0070 ,0.9851 ,,104,0.95,8.826652114,0.0980 ,0.9980 ,,,
城一5G朝阳花北西1H,116.540511,39.913865,18,44.63,46.1,0.4919 ,0.9908 ,,0,0,10.14783339,0.0000 ,0.9990 ,,,
城一5G朝阳曙光西路如家酒店1H,116.44344,39.96462,1213,20.42,78.48,0.2065 ,0.9678 ,,2619,23.8,13.17136368,0.6440 ,0.9990 ,,对外经贸大学,
通州5G马驹桥米拉小镇东侧2H,116.540558,39.758541,1465,50.03,74.64,0.4013 ,0.9988 ,,2580,24.52,11.72436183,0.6770 ,0.9990 ,,,
城三5G海淀宝盛里18号楼1Z,116.358765,40.03254,753,8.39,19.56,0.3002 ,0.9894 ,,1045,17.89,3.686640928,0.8290 ,0.9970 ,,,
城一5G朝阳眼镜厂1H,116.509001,39.855301,0,0,68.65,0.0000 ,,,1377,26.09,12.33043154,0.6790 ,0.9980 ,,北京小红门商圈,
大兴5G京雄高铁主站六1H,116.335745,39.710141,4717,20.94,2.4,0.8970 ,0.9942 ,,5782,16.46,0.564079822,0.9670 ,0.9980 ,,京雄高铁大兴段,
大兴5G亦庄博大开拓热力公司南侧1H,116.52757,39.77367,1059,14.06,21.97,0.3902 ,0.9853 ,,3041,22.58,5.343599862,0.8090 ,0.9980 ,,,
通州5G日化二厂2H,116.675701,39.899541,1381,25.12,25.18,0.4994 ,0.9856 ,,2034,46.47,2.378969842,0.9510 ,0.9990 ,,首都副中心5G示范区,
城三5G海淀北京铁路局1Z,116.325181,39.905612,14543,27.93,63.46,0.3056 ,,,17452,291.64,10.05719198,0.9670 ,0.9860 ,,金融街,
城一5G朝阳华坊南路漫咖啡1H,116.509293,39.927628,437,15.92,109.45,0.1270 ,0.9950 ,,891,17.35,17.94427335,0.4920 ,1.0000 ,,首都国贸CBD商务中心区,
城三5G海淀中关村南三街中路1Z,116.321863,39.977732,1052,5.53,11.39,0.3268 ,0.9823 ,,4387,22.44,2.657166825,0.8940 ,1.0000 ,,,
城一5G朝阳燕莎奥特莱斯东1H,116.48317,39.87732,2488,3.63,17.27,0.1737 ,0.9853 ,,4301,4.38,2.327721378,0.6530 ,1.0000 ,,,
城一5G朝阳人民日报社1H,116.468582,39.917082,244,8.09,51.27,0.1362 ,0.9800 ,,985,29.17,12.86412693,0.6940 ,0.9970 ,,,
城二5G西城建工一建工程建设公司1Z,116.357376,39.872711,2501,8.48,12.15,0.4110 ,0.9905 ,,25,9.33,4.590182204,0.6700 ,1.0000 ,,北京牛街回民区,
城一5G朝阳太阳宫公园西1H,116.445277,39.974722,1363,8.27,10.6,0.4384 ,0.9935 ,,3535,18.73,2.940696271,0.8640 ,1.0000 ,,对外经贸大学,
城一5G朝阳伯豪瑞廷酒店西1H,116.46354,39.91248,1206,23.09,97.75,0.1911 ,0.9902 ,,3946,32.39,15.24171636,0.6800 ,0.9980 ,,首都国贸CBD商务中心区,
顺义5G高下路东1H,116.498264,40.184296,533,2.64,1,0.7252 ,0.9787 ,,2,2.91,0.06529541,0.9780 ,0.9950 ,,,
城一5G朝阳民族文化艺术职业学校1H,116.441066,39.968013,841,5.86,21.25,0.2162 ,0.9853 ,,2045,29.43,4.241726164,0.8740 ,0.9970 ,,对外经贸大学,
大兴5G团河桥东南1H,116.381681,39.753711,3260,2.23,4.16,0.3495 ,0.9985 ,,3912,6.22,0.784569516,0.8880 ,0.9970 ,,,
顺义5G博联投资东北1H,116.655363,40.126662,1465,14.3,99.46,0.1257 ,0.9978 ,,1758,22.33,4.134071963,0.8440 ,0.9970 ,,,
城三5G海淀民族大学南路西1Z,116.308581,39.946581,6043,4.33,4.64,0.4829 ,0.9860 ,,12001,42.84,2.866472648,0.9370 ,1.0000 ,,,
城一5G朝阳后现代城9号楼1H,116.482033,39.897477,0,0,42.92,0.0000 ,,,6131,32.89,10.00522621,0.7670 ,0.9900 ,,北京工业大学,
城三5G海淀玉渊潭西南1Z,116.304727,39.914052,5787,16.19,33.59,0.3252 ,0.9934 ,,12143,60.63,4.281199588,0.9340 ,1.0000 ,,,
城二5G丰台桃杨路歌华1H,116.41017,39.86721,109,0.66,63.48,0.0103 ,0.9553 ,,165,0.81,10.92141797,0.0690 ,0.9940 ,,,
城一5G朝阳孛罗营村西1H,116.529166,39.859444,895,22.34,13.76,0.6188 ,0.9888 ,,1440,25.48,1.734309232,0.9360 ,1.0000 ,,北京工业大学,
顺义5G裕龙花园西侧1H,116.661196,40.123596,1617,31.66,49.9,0.3882 ,0.9943 ,,2106,27.99,5.830333643,0.8280 ,0.9980 ,,,
城二5G西城牛街路口1Z,116.359469,39.888236,0,0,15.45,0.0000 ,0.9947 ,,4562,100.33,1.56128288,0.9850 ,1.0000 ,,北京牛街回民区,
城三5G海淀银燕大厦东南1Z,116.326914,40.040031,2452,24.58,24.79,0.4979 ,0.9798 ,,4121,55.89,4.235402497,0.9300 ,1.0000 ,,,
城三5G石景山古城东街南口1Z,116.185761,39.905222,4095,9.03,11.76,0.4344 ,0.9829 ,,25,9.94,11.00001404,0.4750 ,1.0000 ,,,
城二5G崇文天坛东路72号1H,116.41555,39.87654,1258,6.25,72.18,0.0797 ,0.9980 ,,2334,12.82,11.61948393,0.5250 ,0.9990 ,,北京龙潭湖景区,
城三5G石景山广龙汽修1Z,116.127075,39.935543,1645,2.12,0.83,0.7202 ,0.9946 ,,2732,18.17,1.77978778,0.9110 ,0.9920 ,,,
城二5G东城东扬威街1号楼1H,116.425741,39.942941,2671,10.42,47.43,0.1802 ,0.9890 ,,595,14.12,10.66971895,0.5700 ,0.9990 ,,簋街不夜城,
城三5G海淀快捷假日酒店1Z,116.308773,40.035441,12981,17.73,2.66,0.8697 ,0.9845 ,,21674,99.61,13.30320366,0.8820 ,0.9720 ,,,
大兴5G罗奇营桥东南1H,116.2893,39.69035,0,0,0.19,0.0000 ,,,2661,20.66,2.248565619,0.9020 ,0.9910 ,,,
城二5G东城爱地大厦神鸿1H,116.418055,39.957222,0,0,101.34,0.0000 ,,,0,0,17.17243041,0.0000 ,0.9990 ,,,
昌平5G国土局1Z,116.245135,40.217581,3979,5.39,7.36,0.4226 ,0.9957 ,,2824,31.81,1.94251633,0.9420 ,1.0000 ,,昌平京北高生态疗养区,
城三5G海淀国家建材局1Z,116.326853,39.928761,0,0,21.06,0.0000 ,,,3005,25.69,10.53181629,0.7090 ,0.9900 ,,金融街,
房山5G燕山永兴达大厦1Z,115.978073,39.701877,1646,40.03,5.35,0.8820 ,0.9744 ,,1847,140.73,0.966047854,0.9930 ,0.9960 ,,,
顺义5G顺义机场T2西北1H,116.586258,40.081641,1365,32.05,12.35,0.7218 ,0.9985 ,,2325,59.01,1.692507223,0.9720 ,0.9990 ,,,
顺义5G王家场村西1H,116.698841,40.080941,352,6.93,10.29,0.4024 ,0.9818 ,,476,5.51,1.150970559,0.8270 ,0.9810 ,,,
城二5G丰台云岗百货1Z,116.152811,39.808111,0,0,5.56,0.0000 ,0.9843 ,,1591,50.83,0.085562243,0.9980 ,0.9660 ,,,
城三5G海淀树村林业队ZTE26G,116.305657,40.017363,0,0,3,0.0000 ,0.9896 ,,4703,32.54,5.954714245,0.8450 ,0.9970 ,,,
城三5G海淀世纪华天大酒店1Z,116.271593,39.962388,70,135.98,11,0.9251 ,0.9888 ,,0,0,10.05831736,0.0000 ,1.0000 ,,,
城二5G东城中成集团大厦1H,116.396949,39.948738,3413,11.08,58.15,0.1601 ,0.9912 ,,8615,33.88,10.22200383,0.7680 ,0.9990 ,,北京协和医院,
通州5G星海钢琴东侧2H,116.542433,39.805247,417,26.81,23.84,0.5294 ,0.9921 ,,1165,25.56,3.293294704,0.8860 ,0.9990 ,,,
顺义5G三高科技HW26G,116.697861,40.170411,507,3.49,12.14,0.2235 ,0.9700 ,,762,7.18,0.669596238,0.9150 ,0.9960 ,,,
城二5G西城香炉营东巷2号院4号楼歌华1Z,116.375221,39.896838,1117,0,29.76,0.0000 ,0.9985 ,,0,0,2.271939331,0.0000 ,1.0000 ,,前门,
城二5G西城复兴门外大街23号楼1Z,116.333931,39.906581,8447,13.51,15.17,0.4710 ,0.9930 ,,16505,121.51,1.952022042,0.9840 ,1.0000 ,,金融街,
城三5G海淀保福寺桥1Z,116.32681,39.98501,10233,33.38,30.72,0.5208 ,0.9904 ,,12280,64.45,4.291979421,0.9380 ,1.0000 ,,清华大学,
城二5G东城青年湖公园北1H,116.395001,39.955555,374,5.46,43.03,0.1125 ,0.9862 ,,760,14.31,9.108861055,0.6110 ,0.9860 ,,北京协和医院,
昌平5G石油大学1Z,116.240762,40.215798,3747,21.81,14.41,0.6022 ,0.9926 ,,1600,42.7,7.188591756,0.8560 ,0.9990 ,,昌平京北高生态疗养区,
城二5G丰台洋桥西里1Z,116.371865,39.859167,3879,25.09,3.05,0.8916 ,0.9705 ,,7645,28.34,0.207119501,0.9930 ,1.0000 ,,北京牛街回民区,
城一5G朝阳姚家园路2号楼1H,116.46908,39.9295,961,16.9,44.24,0.2765 ,0.9918 ,,1783,17.93,9.089026996,0.6640 ,0.9990 ,,朝阳公园高端住宅区,
城一5G朝阳中医院共联通1H,116.440536,39.925743,1918,4.95,51.91,0.0870 ,0.9454 ,,2302,18.22,6.782308107,0.7290 ,0.9990 ,,簋街不夜城,
城二5G西城阜外医院研究楼1Z,116.344673,39.923736,2657,61.21,21.03,0.7443 ,0.9936 ,,0,0,7.742239129,0.0000 ,1.0000 ,,金融街,
通州5G葛渠2H,116.641437,40.012889,890,12.23,20.12,0.3780 ,0.9816 ,,1398,16.4,1.197364794,0.9320 ,0.9840 ,,,
大兴5G京都酒厂1H,116.407519,39.811564,333,23.09,33.73,0.4064 ,0.9891 ,,560,34.12,7.062711913,0.8280 ,0.9990 ,,,
城二5G东城北二环主路T20506小灯杆1H,116.414008,39.947864,3365,3.98,44.18,0.0826 ,0.9945 ,,7888,13.07,9.258283514,0.5850 ,1.0000 ,,,
城一5G朝阳四季星河西路1H,116.514992,39.926908,145,4.97,17.56,0.2207 ,0.9758 ,,390,6.21,3.325751809,0.6510 ,0.9990 ,,,
城二5G丰台宛平环卫所南侧1Z,116.257501,39.868611,11364,7.17,4.01,0.6413 ,0.9927 ,,16292,66.16,0.905294531,0.9870 ,1.0000 ,,北京红莲商务中心,
城一5G朝阳国展北侧共联通1H,116.444073,39.964215,4342,12.51,77.43,0.1391 ,0.9903 ,,9434,36.51,13.073301,0.7360 ,1.0000 ,,对外经贸大学,
房山5G窦店京港澳窦店环岛西南1Z,116.069576,39.644644,5015,7.41,7.12,0.5101 ,0.9939 ,,6685,56.12,0.885171973,0.9840 ,1.0000 ,,,
城二5G丰台新宫家园1区2号楼东侧1Z,116.359741,39.808296,4215,8.71,8.67,0.5012 ,0.9865 ,,3658,22.67,0.686279115,0.9710 ,1.0000 ,,,
城一5G朝阳北辰时代大厦1H,116.401025,39.990362,2547,25.94,28.94,0.4727 ,0.9950 ,,5750,45.06,2.35547187,0.9500 ,0.9960 ,,对外经贸大学,
昌平5G碧水庄园东南1Z,116.303061,40.117975,0,0,1.82,0.0000 ,,,0,0,1.497803773,0.0000 ,0.9900 ,,,
城二5G丰台槐树岭1号院东1Z,116.177699,39.855221,2511,1.59,2.7,0.3701 ,0.9972 ,,3310,8.99,0.454338756,0.9520 ,1.0000 ,,,
城一5G朝阳清河路与滨河路口1H,116.4043,40.04499,3603,17.2,60.49,0.2214 ,0.9905 ,,8429,25.54,3.22334311,0.8880 ,1.0000 ,,,
城二5G西城民族饭店实验站1Z,116.360164,39.906731,91,41.63,7.73,0.8434 ,0.9906 ,,0,0,1.732525211,0.0000 ,1.0000 ,,金融街,
城二5G西城金城坊街T20004小灯杆1Z,116.355863,39.915359,832,0,10.6,0.0000 ,0.9949 ,,0,0,1.49523546,0.0000 ,1.0000 ,,金融街,
